NmCanalAtendimento;IdUsuario;DtAcesso;IdAcesso;SkyWhatsApp
WHATSAPP;F841D449-0B4F-4503-BEFA-D1F9046F7E4D;2024-09-13;HSM_811BD9A1-0C2B-4C92-9DAF-0AA300801D91;SKY_02
WHATSAPP;F8461916-4F06-485F-AA9B-8BA12EABFD98;2024-09-02;HSM_451B29C2-7A8D-4CEB-B302-AF3EF9A50D2A;SKY_39
WHATSAPP;F84C4878-4A5F-4CE1-B145-A99C803E33A2;2024-09-04;HSM_C1B9B512-0B62-4975-9C94-FF72912FD12A;SKY_32
WHATSAPP;F84C4878-4A5F-4CE1-B145-A99C803E33A2;2024-09-17;HSM_6BBA5DC5-2DF7-41B7-8563-F5E32124BC81;SKY_99
WHATSAPP;F84E93CB-4EEC-46CD-8CF4-8E156108F731;2024-09-20;HSM_854D942A-87E3-4DFD-A16D-DC2EC32E96A5;SKY_14
WHATSAPP;F84E93CB-4EEC-46CD-8CF4-8E156108F731;2024-10-01;HSM_F93C596E-1246-4891-89F2-4BF82AB2924F;SKY_14
WHATSAPP;F85CC8DF-788C-4783-89A2-E49DD5A51309;2024-09-13;HSM_B876E936-E538-49B7-9DC7-A64BF70026F8;SKY_11
WHATSAPP;F8627160-4E42-4972-92C0-D73F0511F493;2024-09-09;HSM_0544BF88-BF00-457F-AA3C-373152E80285;SKY_39
WHATSAPP;F8627160-4E42-4972-92C0-D73F0511F493;2024-09-30;HSM_608E6CF7-199F-4302-BB7B-10C1A7168C27;SKY_35
WHATSAPP;F8646104-F126-4FE1-89D3-C27D83AB7531;2024-09-04;HSM_CF348E49-C798-4388-8AC4-C7938F45EDAF;SKY_15
WHATSAPP;F865949F-5BBC-4F99-B7CB-DAC9FE84F0A4;2024-09-03;HSM_51E98BE6-E772-4462-B9D3-CCBF4AAF90FB;SKY_12
WHATSAPP;F8670E21-5886-4625-8E51-EF7BAA761533;2024-09-04;HSM_CD531B96-45EF-48CC-909C-5189C386F4DF;SKY_02
WHATSAPP;F8714056-55E6-4AA8-8F50-B220083EB95A;2024-09-20;HSM_3F26E12B-1233-47F2-819B-DC071916F3B3;SKY_19
WHATSAPP;F872601A-609B-4603-81BB-B931F50C7241;2024-09-03;HSM_1EE70023-F853-4C1C-9720-409C2A3924CD;SKY_02
WHATSAPP;F872601A-609B-4603-81BB-B931F50C7241;2024-09-06;HSM_047C1135-E1B1-4EAE-A566-42BC27582489;SKY_02
WHATSAPP;F872601A-609B-4603-81BB-B931F50C7241;2024-09-24;HSM_8CF1D79F-6410-409E-B10C-9ECBC897C624;SKY_02
WHATSAPP;F8756C6A-6470-4032-B98E-47BDA7312F47;2024-09-27;HSM_6B9BC17A-00CE-4D2F-82A4-1D35596297C2;SKY_14
WHATSAPP;F88272E6-FA5B-4A2C-91CA-67439C2217F3;2024-09-04;HSM_EA20C498-1BF0-462B-8DBF-44F24B5A849B;SKY_15
WHATSAPP;F88272E6-FA5B-4A2C-91CA-67439C2217F3;2024-09-20;HSM_0098BE41-6D23-4431-8CB4-9188C5D4DEC4;SKY_15
WHATSAPP;F88E3D5B-5412-45E8-B9AE-B978D25ED77B;2024-09-10;HSM_7D187441-53D9-40D6-9D00-1D851DD2896B;SKY_12
WHATSAPP;F89D91E7-1026-47ED-94D8-568BE9AC56EF;2024-09-25;HSM_197038D3-B614-4104-99DB-ED6D75797A60;SKY_26
WHATSAPP;F89D91E7-1026-47ED-94D8-568BE9AC56EF;2024-09-30;HSM_91378304-7FC4-447B-9713-F495FB8EB633;SKY_26
WHATSAPP;F8A2BF51-8486-4D34-B0BF-D59B93339F38;2024-09-30;HSM_47967524-145D-40C9-8D56-3EB093CAAE0F;SKY_35
WHATSAPP;F8A937A7-6270-4313-A6D9-C8297B757175;2024-09-23;HSM_0129A3F6-D1F4-4AF3-9232-E0D9244FC4C4;SKY_39
WHATSAPP;F8AA0C99-A606-4617-BA05-E81B3B4D3C30;2024-09-02;HSM_680C469C-7999-4215-A226-0AFA29225A3C;SKY_39
WHATSAPP;F8AB404F-2EF5-4F29-8970-26EE3471C603;2024-09-03;HSM_D3F05124-B1DA-46F4-9E71-2EC1F2FA8A08;SKY_15
WHATSAPP;F8AB404F-2EF5-4F29-8970-26EE3471C603;2024-09-04;HSM_B2200226-E17A-42D1-8B49-338D3990CA23;SKY_26
WHATSAPP;F8AB404F-2EF5-4F29-8970-26EE3471C603;2024-09-05;HSM_1D2063A9-2F25-4FEE-90A4-DEC28DF4BB74;SKY_26
WHATSAPP;F8C30FC8-8F4F-4FE1-BFE6-F67AB2E6206F;2024-09-26;HSM_78B1611D-1538-4A54-B58E-D88C3248D17B;SKY_14
WHATSAPP;F8CC609F-35CB-4F3F-BAB5-8D89C3189BE1;2024-09-04;HSM_098868DD-7F8B-44BD-A656-D8E2B3C7DDAA;SKY_15
WHATSAPP;F8CC609F-35CB-4F3F-BAB5-8D89C3189BE1;2024-09-27;HSM_E23309BE-BD94-4ED5-89F4-8D092A0303B1;SKY_26
WHATSAPP;F8D10642-8DA5-4C54-874B-01FAAD5546F5;2024-09-20;HSM_86BE27B3-9CD0-477C-ADE1-E9616F6CD350;SKY_15
WHATSAPP;F8D12571-86EF-41EB-9127-9CE488F12B82;2024-09-18;HSM_1DB11600-A0F3-45C5-BE94-3CB7836D6562;SKY_26
WHATSAPP;F8DA436D-67A1-468A-85A0-48543D515407;2024-09-03;HSM_49559FCA-74CF-457F-B96B-190B2360D2E5;SKY_15
WHATSAPP;F8DA436D-67A1-468A-85A0-48543D515407;2024-09-05;HSM_6B19C1BF-7F8A-4F7A-BED9-493BB6A828C7;SKY_15
WHATSAPP;F8EFA727-F40D-451D-9CC6-14452CDE8751;2024-09-17;HSM_A903D435-D234-4E6C-8543-CA44CCD793E7;SKY_99
WHATSAPP;F8EFF1A3-10E3-4431-BC57-11EE4FB77CC5;2024-09-05;HSM_398A3A83-419E-4B11-9F42-8C7B17F6348E;SKY_35
WHATSAPP;F8F3177B-02BE-4F20-B85D-E242CC0A4C8D;2024-09-16;HSM_43BAD611-4392-437B-8355-B5D5D73FFD3B;SKY_32
WHATSAPP;F8F3C9CF-B241-41FD-97C3-71A343957497;2024-09-02;HSM_705D6FCB-DF8E-41C2-B3AE-24E569840CE7;SKY_15
WHATSAPP;2A2B0635-665A-4812-8145-8333CA0D3176;2024-09-04;HSM_A5F0C9EE-385D-44BA-9631-BB2E735DB2BA;SKY_15
WHATSAPP;2A2B0635-665A-4812-8145-8333CA0D3176;2024-09-05;HSM_409C5C04-F17F-45BA-9949-E48966499065;SKY_15
WHATSAPP;2A2B0635-665A-4812-8145-8333CA0D3176;2024-09-30;HSM_B90F33E4-0D9A-4260-93CD-82CED9C11EE3;SKY_15
WHATSAPP;2A331161-A142-4DD0-AD3F-6B2983B8B2BB;2024-09-09;HSM_ED2E6C66-CB89-417D-905B-89BB54A5803E;SKY_02
WHATSAPP;2A4057F0-D7F2-4170-B6BE-147F4B20D351;2024-09-05;HSM_07636281-3D35-4A84-822A-B674B50B44B2;SKY_35
WHATSAPP;2A432764-63FC-41BD-8B48-8D48090570CB;2024-09-23;HSM_37D19BFF-7138-4091-A80B-95B30BFA63F0;SKY_39
WHATSAPP;2A432764-63FC-41BD-8B48-8D48090570CB;2024-09-30;HSM_818627E5-4EF7-4006-9670-F14DDD0704B8;SKY_26
WHATSAPP;2A43738F-3933-455D-9D24-BB0F367D317F;2024-09-13;HSM_14F566D3-49EE-4395-BBF4-69302C03A5BD;SKY_36
WHATSAPP;2A45135D-1014-4D66-95DF-993390C92638;2024-09-20;HSM_A9AF1AAC-5C83-4C2D-952A-61B90263680F;SKY_15
WHATSAPP;2A4D3CE8-B4EA-40C0-A805-0D58169881F4;2024-09-17;HSM_17B64FBD-F8ED-49B0-9D79-D4B1DA1745E6;SKY_02
WHATSAPP;2A4D3CE8-B4EA-40C0-A805-0D58169881F4;2024-09-23;HSM_7BC803E6-11B0-495B-A91B-ABF67D4191AD;SKY_99
WHATSAPP;2A4DD3F3-4645-422F-A611-765B2C49F3B4;2024-09-16;HSM_D08537A9-00BD-43DB-9D89-D97414DCE7C1;SKY_02
WHATSAPP;2A50F109-DD0A-460E-82AD-59BBACA409D2;2024-09-10;HSM_EBCD792C-879C-43EE-A83A-95FB30EB56BD;SKY_21
WHATSAPP;2A52447A-D130-43F3-A227-FC8CDD28401D;2024-09-30;HSM_A217DC7D-3D87-4AD9-BD79-949A62A927F9;SKY_15
WHATSAPP;2A59D9A6-4D70-4A3B-AB8F-15BE532FA514;2024-09-23;HSM_BC38AC9F-B614-4945-A035-34082EFF5F99;SKY_14
WHATSAPP;2A671F96-61F5-4893-9076-165D52C33898;2024-09-02;HSM_93E18346-0884-4F33-8D20-400D0AFD42EC;SKY_15
WHATSAPP;2A671F96-61F5-4893-9076-165D52C33898;2024-09-25;HSM_CFE92D8D-DABF-4930-8BAF-76308432E39F;SKY_26
WHATSAPP;2A6EDD77-DDD9-40FD-8AEC-20E074A8A9B1;2024-09-25;HSM_F37A3C8D-872C-4F17-93F5-C920CCB1127C;SKY_19
WHATSAPP;2A7FE146-A9D6-4723-A308-9AD7B6B93DFC;2024-09-05;HSM_BAF531F8-76CD-42DA-933E-6EDAA98A5C0C;SKY_26
WHATSAPP;2A7FE146-A9D6-4723-A308-9AD7B6B93DFC;2024-09-19;HSM_E6E661EE-B7B1-4A09-B99B-EB48F4A2DF43;SKY_26
WHATSAPP;2A8C77A3-5AD7-4816-A138-BD0CE9A25A86;2024-10-01;HSM_8A6CD9B5-5FF3-4BB3-A760-9D00BE53BFD5;SKY_20
WHATSAPP;2A8DB0AD-40C6-498F-9324-7756E708146F;2024-09-26;HSM_41C4C22F-1084-4081-A8C3-70050152ADF2;SKY_26
WHATSAPP;2A8FBF5C-DF49-4C4D-8305-EEBB909DEC27;2024-10-01;HSM_963E3CFE-E2D4-45CD-9D9B-298D38439A7A;SKY_14
WHATSAPP;2A922172-1195-413F-BD67-722E98FA994C;2024-09-04;HSM_E9E3A4C1-4EC9-4172-8353-EC9EEC74F24C;SKY_15
WHATSAPP;2A922172-1195-413F-BD67-722E98FA994C;2024-09-17;HSM_2B8D658A-D0F7-4CA4-8386-4191C899E618;SKY_15
WHATSAPP;2A928D61-6513-4C29-A485-8E35CB18ABE7;2024-09-16;HSM_69D153EC-EB90-4F7D-9D88-FE1C5F0161A6;SKY_27
WHATSAPP;2A928D61-6513-4C29-A485-8E35CB18ABE7;2024-09-27;HSM_9313D39C-F575-48A3-9E1C-2109F9DBE267;SKY_19
WHATSAPP;2A9A906C-8C29-42C3-90C1-35483EFFEDB1;2024-09-05;HSM_17E0F370-F53D-461C-8E4E-A2CD3FD630B3;SKY_02
WHATSAPP;2A9A906C-8C29-42C3-90C1-35483EFFEDB1;2024-09-11;HSM_2D29E1AC-7876-4BA1-A1B6-60B17B81DD0D;SKY_02
WHATSAPP;2A9BA4E3-882A-4042-ADAE-3CD9069D7ED4;2024-09-05;HSM_39054CD1-7D55-4C1E-988C-71BA91D05A67;SKY_15
WHATSAPP;2A9BA4E3-882A-4042-ADAE-3CD9069D7ED4;2024-09-18;HSM_5C32F072-9166-4AD7-8850-8466C2B4D596;SKY_15
WHATSAPP;2AA87724-37BB-4D17-A568-16BC3F6FF1F2;2024-09-02;HSM_9614BF30-4DB5-434D-8B24-297E4C27FD19;SKY_02
WHATSAPP;2AA87724-37BB-4D17-A568-16BC3F6FF1F2;2024-09-04;HSM_6CD3FCF7-E17A-4287-9456-DD3671BDE58F;SKY_02
WHATSAPP;2AA87724-37BB-4D17-A568-16BC3F6FF1F2;2024-09-05;HSM_D2FDC600-672E-4387-A642-8755FBAA8E38;SKY_02
WHATSAPP;2AA87724-37BB-4D17-A568-16BC3F6FF1F2;2024-09-09;HSM_30341990-CF99-4A7C-BE58-B19EF3F8180B;SKY_02
WHATSAPP;2AACCB8D-23C6-4132-8556-D267FD7D5570;2024-09-13;HSM_520C9208-EAA5-4811-B3E8-51A46330407C;SKY_39
WHATSAPP;2AACCB8D-23C6-4132-8556-D267FD7D5570;2024-09-17;HSM_0403F220-34B2-43D9-A250-3192987A4195;SKY_35
WHATSAPP;2AAF45A0-2079-46FD-87C9-628F3720D841;2024-09-25;HSM_C6D29152-2525-4500-802D-1B557C461697;SKY_26
WHATSAPP;2ABA82B7-90E0-40E0-B1B9-6BC33CD9E41F;2024-09-11;HSM_A644AFEA-9C37-4FCD-9988-FB5C4339E025;SKY_39
WHATSAPP;2ABA82B7-90E0-40E0-B1B9-6BC33CD9E41F;2024-09-17;HSM_3F780CE4-23DE-456C-B52F-FCD0DC78CA1C;SKY_99
WHATSAPP;2ABD6D98-315E-411F-9A26-9990D6BE234A;2024-09-04;HSM_6371FDDE-8999-40F1-BC0B-4530A74F38C5;SKY_35
WHATSAPP;2ABE6DC2-806B-472C-9B9D-384107F79AE2;2024-09-16;HSM_F60C1338-9488-4C4B-8339-7767CD49063E;SKY_26
WHATSAPP;2ABE6DC2-806B-472C-9B9D-384107F79AE2;2024-09-17;HSM_C32841F6-A116-4791-8CB5-5E76DD938CB4;SKY_26
WHATSAPP;2ABE6DC2-806B-472C-9B9D-384107F79AE2;2024-09-25;HSM_59CD15A6-2706-4EFF-871E-C6376CD36C06;SKY_26
WHATSAPP;2ABFE770-DEA6-4A78-A518-22C41FB729C2;2024-09-17;HSM_3D487A17-0B81-452E-A9EA-66427C01FBC1;SKY_15
WHATSAPP;2AC44E67-B2D2-4F7A-B0BA-5FCA3F96F009;2024-09-19;HSM_170C1B12-4003-464F-853D-FECCDC07FF28;SKY_43
WHATSAPP;2AC44E67-B2D2-4F7A-B0BA-5FCA3F96F009;2024-09-19;HSM_EF5AB94A-B0B7-4424-8FFA-F9A22E523467;SKY_43
WHATSAPP;2AC44E67-B2D2-4F7A-B0BA-5FCA3F96F009;2024-09-20;HSM_97453657-ABEF-4261-86C7-C2018631717A;SKY_43
WHATSAPP;2AC5F1E8-9BD3-4F87-92F3-4FD29E228A2F;2024-09-23;HSM_F4DD6919-3202-49C0-AE46-94981FE0AACC;SKY_08
WHATSAPP;2AC7C3D5-018F-4694-A24B-E4B4F951D8DB;2024-09-11;HSM_E69D4C38-FBE5-4834-AFB1-93D4BBF67999;SKY_35
WHATSAPP;2AC7C3D5-018F-4694-A24B-E4B4F951D8DB;2024-09-23;HSM_EAB33C87-FBEB-4203-AB6C-7095E82BF77D;SKY_19
WHATSAPP;2ACD8DB8-C8C5-49C8-B32B-D41B7A8997F0;2024-09-06;HSM_20F8F5C1-EB04-4567-B576-FE5F0EA3DD6E;SKY_02
WHATSAPP;2ACD8DB8-C8C5-49C8-B32B-D41B7A8997F0;2024-09-13;HSM_329C7326-5517-4852-A61E-1ECC3DD6D174;SKY_02
WHATSAPP;2ACD8DB8-C8C5-49C8-B32B-D41B7A8997F0;2024-09-19;HSM_92FF7D83-3995-4D3A-9A12-918DCE4AF81B;SKY_02
WHATSAPP;2ADA2EAA-8DF2-4A38-B591-B5E77DF79F10;2024-09-05;HSM_2B4BA870-BB55-40C0-A773-79D7E4F6513C;SKY_15
WHATSAPP;2ADA2EAA-8DF2-4A38-B591-B5E77DF79F10;2024-09-16;HSM_022DFA40-25DF-483D-9493-AF9C75A10E6D;SKY_15
WHATSAPP;2ADA2EAA-8DF2-4A38-B591-B5E77DF79F10;2024-09-27;HSM_6147DF4F-651E-4AB0-8053-FDC406C4A7D5;SKY_26
WHATSAPP;2ADC0A43-794F-4F6A-8498-DA6784A4BE68;2024-09-30;HSM_06A18B96-6157-4A79-82F0-27ACC26B86FE;SKY_35
WHATSAPP;2AE0C847-5666-437B-A4B3-755DF330B32C;2024-09-06;HSM_8206138C-B26A-4A3E-BDFA-7BB64F404369;SKY_15
WHATSAPP;2AE0C847-5666-437B-A4B3-755DF330B32C;2024-09-24;HSM_6CAAEB10-D390-4CFE-B846-19191B94AEBA;SKY_15
WHATSAPP;2AE16A67-13E2-4E99-9A42-55A5D58C0DAD;2024-09-03;HSM_3BE968E9-DD01-4541-8914-A3A75B819C3A;SKY_15
WHATSAPP;2AE16A67-13E2-4E99-9A42-55A5D58C0DAD;2024-09-06;HSM_1CE7BA2F-5412-4024-85D5-342C588128F0;SKY_15
WHATSAPP;2AE16A67-13E2-4E99-9A42-55A5D58C0DAD;2024-09-24;HSM_C26EDE4B-0FC7-4856-BD1A-B4A23E3BCE9D;SKY_26
WHATSAPP;2AE16A67-13E2-4E99-9A42-55A5D58C0DAD;2024-09-26;HSM_B4F88CDC-FAEE-4817-92DE-D74371C0E82D;SKY_15
WHATSAPP;2AE16A67-13E2-4E99-9A42-55A5D58C0DAD;2024-09-30;HSM_1C5C5E21-1903-439A-8749-8E84545B63D6;SKY_15
WHATSAPP;2AE62D81-45C5-41C6-B19B-90BE87EF5896;2024-09-25;HSM_DA668F58-CF75-4BF3-9A8A-D4CB4FDDDD61;SKY_19
WHATSAPP;2AEA0B54-6E6A-46AE-B7DC-A06B92F0B1D2;2024-09-02;HSM_B0490F7F-5D02-4364-A3F9-63BF9AF86EC7;SKY_11
WHATSAPP;2AF554EC-49A1-4CCC-A2BC-54FC32F1849F;2024-09-04;HSM_8DA08311-ADD6-4BA0-AC63-099B2A6471E0;SKY_15
WHATSAPP;2AF554EC-49A1-4CCC-A2BC-54FC32F1849F;2024-09-05;HSM_8C9AFFC9-D321-4F81-A126-2A003346B40D;SKY_26
WHATSAPP;2AF554EC-49A1-4CCC-A2BC-54FC32F1849F;2024-09-17;HSM_7F5AE30B-1F66-458A-AF0B-414F83CF3942;SKY_15
WHATSAPP;2AF554EC-49A1-4CCC-A2BC-54FC32F1849F;2024-09-19;HSM_332286C3-B539-46DD-A232-203E8BD784CF;SKY_26
WHATSAPP;2B035DAB-BA3D-4AB2-AA80-E4742EC37ECC;2024-09-19;HSM_1B4D199B-D512-4343-9AAF-DB4CECAB3C38;SKY_99
WHATSAPP;2B098C0C-0EA1-428A-859B-F4643AA41C97;2024-09-03;HSM_E13F5D82-9680-4488-8997-2A83FE07AD6A;SKY_15
WHATSAPP;2B098C0C-0EA1-428A-859B-F4643AA41C97;2024-09-05;HSM_ED84CA70-8F88-4C23-9A45-312A80A08DD5;SKY_15
WHATSAPP;2B0EA20B-69AD-4CC4-BC4C-D73036136E05;2024-09-27;HSM_E5322B3D-3239-4D26-936D-9125C8AD7603;SKY_15
WHATSAPP;2B16DF66-005B-452C-9B6E-81E16D00A018;2024-09-19;HSM_153BA46E-977C-4B4C-B5C7-D7D0E01FA1B3;SKY_26
WHATSAPP;2B16DF66-005B-452C-9B6E-81E16D00A018;2024-09-20;HSM_B2CA085E-B02C-4814-8589-5CD54EE7965D;SKY_26
WHATSAPP;2B1AC644-AE09-4B6E-88C4-35811D2B644F;2024-09-10;HSM_5FC31E4C-FD22-4290-A292-B476D5FBD832;SKY_26
WHATSAPP;2B1AC644-AE09-4B6E-88C4-35811D2B644F;2024-09-19;HSM_DD97F950-8876-4F83-84CA-51AE388FD6BE;SKY_26
WHATSAPP;2B1BB4F7-3C67-4E0C-95F5-39FEAC619209;2024-09-30;HSM_66876519-6096-4822-B69E-3E7A7E11688F;SKY_20
WHATSAPP;2B1CF735-FDCC-44C3-B05A-B1F592BD08B0;2024-09-26;HSM_767DBF4B-627F-4C76-B355-957681FB6B27;SKY_15
WHATSAPP;2B22A56A-D531-4588-8089-D7148F14925E;2024-09-03;HSM_92A65349-5A1F-478E-BF44-29C04F937313;SKY_15
WHATSAPP;2B22A56A-D531-4588-8089-D7148F14925E;2024-09-06;HSM_17CFC620-8D97-49B8-8059-E340F5D4DBCD;SKY_15
WHATSAPP;2B22A56A-D531-4588-8089-D7148F14925E;2024-09-24;HSM_305B8F19-F211-44C8-90FB-293EC8C24546;SKY_15
WHATSAPP;2B2F4C9C-6071-465C-A71D-456BEB8919B0;2024-09-05;HSM_0E96CEDF-F832-4A01-9CA2-D2E135AD2E9B;SKY_15
WHATSAPP;2B2FB826-098E-4C63-BBB5-913A6F94D3FA;2024-09-18;HSM_E61E85AF-A084-44AE-A72B-5637815ED3DA;SKY_15
WHATSAPP;2B34A73E-9145-4945-92BB-2CF521B69F44;2024-09-05;HSM_59612F45-0122-4005-A88E-2A7ED1FD92E7;SKY_15
WHATSAPP;2B3C7400-58B9-41B4-8F36-8BDC913ED189;2024-09-03;HSM_B3141EB6-80F4-4720-A139-C120FEEA87EE;SKY_99
WHATSAPP;2B3C7400-58B9-41B4-8F36-8BDC913ED189;2024-09-05;HSM_4BA7CE8E-380D-49F4-9EF2-941221E43DFF;SKY_99
WHATSAPP;2B3C7400-58B9-41B4-8F36-8BDC913ED189;2024-09-11;HSM_E5260C0C-F179-4506-9B1F-A5E18A9C509A;SKY_99
WHATSAPP;2B3C7400-58B9-41B4-8F36-8BDC913ED189;2024-09-12;HSM_7644B6BE-2464-42AF-8B7F-C9FB3C781F8E;SKY_99
WHATSAPP;2B4DA198-97F1-438D-A017-9A7ABCDC098A;2024-10-01;HSM_7D2B39DD-93C5-464A-BA78-4AF73D0D70C0;SKY_15
WHATSAPP;2B4FB178-72E3-4896-AF90-87148A1535F0;2024-09-02;HSM_24B20ECA-32BB-4E78-AC7A-ABE8ED2E4F7E;SKY_02
WHATSAPP;2B505351-60F3-42E9-8F98-55F3FCE5312B;2024-09-10;HSM_C4D9F791-24F5-4C81-8C76-B27E3BD94C0B;SKY_35
WHATSAPP;2B56C4C7-90D4-4C85-B7B7-DFF1705EAF99;2024-09-03;HSM_EBE222FE-01AA-40A1-AA5E-5E5500AF119E;SKY_14
WHATSAPP;2B59E349-5BBF-4019-8607-3045C7DBDA5A;2024-09-06;HSM_405B727F-1FB5-433C-A3A1-59C2579E798C;SKY_26
WHATSAPP;2B61F3FC-0316-43BB-A2BA-1FEF42100FD0;2024-09-04;HSM_A1264097-8868-420F-8440-2FEFE548E6CC;SKY_15
WHATSAPP;2B61F3FC-0316-43BB-A2BA-1FEF42100FD0;2024-09-23;HSM_F3489309-DEC8-4639-B106-AAF3E95DF233;SKY_15
WHATSAPP;2B61F3FC-0316-43BB-A2BA-1FEF42100FD0;2024-10-01;HSM_DF0014F5-4F7A-41D0-9759-28EDF85FB2DA;SKY_99
WHATSAPP;2B61F769-24F1-4034-834F-FE6B4F3C815C;2024-09-26;HSM_7869011C-9129-47AC-89E4-D3721C5B2BC9;SKY_14
WHATSAPP;2B645700-EF82-4D4F-8B89-F877A061F7B9;2024-09-04;HSM_2D4E0103-9086-47AD-8654-46B5D8C566BA;SKY_02
WHATSAPP;2B6AFADE-2848-4E73-9637-9F87822A2D84;2024-09-19;HSM_DF6780F8-C867-4E58-B8D5-78BFA01927CB;SKY_35
WHATSAPP;2B6EA28B-471C-4733-A525-6718BDE3E783;2024-09-06;HSM_BBFA47B7-6A0B-4C9B-B25E-178FE2BD343E;SKY_32
WHATSAPP;2B7E7FBF-1AA1-4D7C-947A-96BC5AA8C4C5;2024-09-30;HSM_65F8B889-D9C4-4A8A-BB90-844313523A24;SKY_35
WHATSAPP;2B7F3D37-C5DD-430F-9C3B-BE89A6212A8B;2024-09-03;HSM_83B79E31-054E-4C5A-81C0-E3177590E8A2;SKY_26
WHATSAPP;2B7F3D37-C5DD-430F-9C3B-BE89A6212A8B;2024-09-04;HSM_08980413-C93C-460A-8F50-C3556466ABD1;SKY_26
WHATSAPP;2B7F3D37-C5DD-430F-9C3B-BE89A6212A8B;2024-09-10;HSM_1A91CCDF-8954-455D-AF0D-BBB7D818754E;SKY_26
WHATSAPP;2B7F3D37-C5DD-430F-9C3B-BE89A6212A8B;2024-09-16;HSM_FFF7FBC6-340E-4C1B-8555-79D499AB22FE;SKY_26
WHATSAPP;2B82192C-9870-40C6-B746-7A8ABD7E72F2;2024-09-04;HSM_F5B630FA-9CA6-4A9C-802E-E3DEBB4524BF;SKY_15
WHATSAPP;2B85B2E6-F4D9-489C-8BC8-7D662CD9E916;2024-09-03;HSM_312BD33D-4634-4BD9-9FF4-1387C645B94C;SKY_39
WHATSAPP;2B85DE9D-6EB8-45D5-9D67-374F04E3CE1F;2024-09-03;HSM_5CBDFD62-6E3A-419C-9232-4C245C441ADD;SKY_15
WHATSAPP;2B85DE9D-6EB8-45D5-9D67-374F04E3CE1F;2024-09-26;HSM_FAE1A558-9C07-4398-A72D-B33DA8221EB2;SKY_15
WHATSAPP;2B8AF9B6-BAD2-4883-B268-310BBD6A2085;2024-09-17;HSM_9DC46414-8528-4FC2-A217-7ECB8F118316;SKY_15
WHATSAPP;2B8E7034-01E8-460E-B38C-14C2FBE5AFDA;2024-09-26;HSM_F3398760-1808-40B2-B01E-DFC40CFA92D6;SKY_99
WHATSAPP;2B953AEF-9C72-44C4-80D0-6793A7283F23;2024-09-24;HSM_9049158F-CABA-4859-BC94-DC12F0B70E66;SKY_15
WHATSAPP;2B9706DE-D734-4DEA-A083-E447941AE758;2024-09-03;HSM_4FC437EF-F91E-4564-92A1-1D6E8478BA74;SKY_02
WHATSAPP;2B9706DE-D734-4DEA-A083-E447941AE758;2024-09-10;HSM_A1FA9B39-FB67-4852-88B0-390C83EE988E;SKY_02
WHATSAPP;2B9706DE-D734-4DEA-A083-E447941AE758;2024-09-12;HSM_0939128C-3914-490B-92D0-8BD01C6C53D3;SKY_02
WHATSAPP;2B996CA8-521B-42AE-963B-15249A354CC1;2024-09-10;HSM_32F38188-0C80-4248-B854-043D7B78B4C2;SKY_35
WHATSAPP;2BA60BD5-8F3A-40A9-AEF4-7B43A0370039;2024-09-02;HSM_D7CF59AB-8B54-4CAF-9490-607A3F0180F2;SKY_99
WHATSAPP;2BA60BD5-8F3A-40A9-AEF4-7B43A0370039;2024-09-23;HSM_CF959B37-E34F-4E28-AD53-27C25C55E662;SKY_35
WHATSAPP;2BA60BD5-8F3A-40A9-AEF4-7B43A0370039;2024-09-25;HSM_2C962B1C-BDE9-40BA-A687-49113FF8F3A6;SKY_35
WHATSAPP;2BAF9F07-FC0E-4FD7-931A-0C6889129185;2024-09-24;HSM_B02D67A3-AA7C-4F2D-92C5-D39C7B93AEC8;SKY_12
WHATSAPP;2BB1CA71-40C6-4D41-A93D-5127D09D23A7;2024-09-03;HSM_EBF6E6FD-EC22-43C6-A83A-BCDA3C961E7E;SKY_26
WHATSAPP;2BB1CA71-40C6-4D41-A93D-5127D09D23A7;2024-09-06;HSM_795E0A8D-B208-4B23-B0E8-A051E89F7B80;SKY_26
WHATSAPP;2BB1CA71-40C6-4D41-A93D-5127D09D23A7;2024-09-17;HSM_3130DC6C-4172-4051-88AC-B7AE9254049F;SKY_26
WHATSAPP;2BB1CA71-40C6-4D41-A93D-5127D09D23A7;2024-09-18;HSM_ABDB6BA2-4710-4D35-99F9-E2AE6DC399E7;SKY_26
WHATSAPP;2BB1CA71-40C6-4D41-A93D-5127D09D23A7;2024-09-20;HSM_7A8FA068-1DE7-4F42-9FF6-61A46B7990A6;SKY_26
WHATSAPP;2BB73FC0-5272-4F5D-8236-49A0FD10C644;2024-09-03;HSM_48F7A4F3-C55B-4973-B7BB-369B2B0D3531;SKY_19
WHATSAPP;2BB73FC0-5272-4F5D-8236-49A0FD10C644;2024-10-01;HSM_3D1C8A97-303E-4521-A9C5-6800F9844440;SKY_35
WHATSAPP;2BB99FF5-5AB7-4058-87AC-3BE669D4B299;2024-09-26;HSM_31593C82-1085-4FCF-8E6A-5B5C99725986;SKY_20
WHATSAPP;2BBEE9DC-E01B-471B-8BF9-3EE574DADABA;2024-09-02;HSM_0FE6AB61-221C-4758-837D-0A0B5F3A3056;SKY_02
WHATSAPP;2BC931BF-B01F-4D19-993A-33EC19B76C23;2024-09-19;HSM_2D3D495A-154B-4FF6-AD24-9BCA7966B608;SKY_35
